224,290,6
330,796,6
506,65,6
607,634,6
301,298,6
677,528,6
203,333,6
134,161,6
853,4,6
641,588,6
544,117,6
574,529,6
413,769,6
543,375,6
660,680,6
27,88,6
999,433,6
664,214,6
661,160,6
360,332,6
193,514,6
482,645,6
268,550,6
510,576,6
990,510,6
999,433,6
391,422,6
898,720,6
63,685,6
1015,6,6
110,201,6
909,395,6
509,777,6
946,558,6
484,658,6
549,432,6
776,231,6
89,310,6
535,274,6
902,142,6
225,93,6
444,242,6
979,747,6
536,716,6
941,440,6
340,266,6
821,745,6
651,671,6
326,260,6
777,177,6
193,383,6
375,619,6
671,249,6
160,411,6
552,59,6
391,16,6
739,793,6
830,82,6
292,340,6
844,500,6
212,249,6
130,189,6
919,344,6
377,606,6
145,234,6
441,197,6
34,184,6
914,52,6
634,324,6
372,165,6
283,104,6
831,32,6
815,789,6
305,531,6
557,42,6
498,110,6
557,1,6
285,289,6
535,588,6
891,137,6
885,658,6
821,275,6
398,501,6
569,414,6
962,598,6
766,739,6
164,102,6
570,235,6
911,356,6
384,513,6
