609,623,3
227,641,3
506,268,3
388,765,3
398,318,3
1001,463,3
699,271,3
127,697,3
948,369,3
54,610,3
1017,278,3
960,210,3
962,44,3
687,790,3
207,669,3
287,383,3
742,746,3
5,774,3
653,453,3
266,737,3
1021,626,3
314,243,3
775,627,3
1014,372,3
826,122,3
57,187,3
552,530,3
996,288,3
47,683,3
605,361,3
207,681,3
710,303,3
455,409,3
709,336,3
815,190,3
323,482,3
1014,249,3
186,786,3
944,484,3
239,312,3
515,735,3
661,660,3
764,73,3
167,523,3
801,297,3
799,234,3
283,85,3
709,336,3
571,469,3
230,539,3
35,422,3
916,206,3
700,443,3
277,743,3
725,646,3
1003,166,3
97,374,3
127,53,3
485,567,3
496,47,3
355,560,3
730,157,3
358,666,3
311,83,3
293,498,3
530,552,3
546,737,3
417,425,3
799,186,3
627,595,3
59,140,3
423,46,3
38,89,3
1,352,3
472,501,3
514,317,3
483,387,3
834,299,3
194,2,3
890,260,3
444,146,3
876,672,3
29,765,3
294,260,3
635,242,3
546,554,3
70,154,3
898,252,3
786,282,3
22,497,3
