336,590,9
73,136,9
889,754,9
164,163,9
41,669,9
485,731,9
400,760,9
346,516,9
541,12,9
842,635,9
560,190,9
150,557,9
338,556,9
325,516,9
702,4,9
674,533,9
190,271,9
471,377,9
863,250,9
895,783,9
363,99,9
748,651,9
459,268,9
566,525,9
434,471,9
727,199,9
1018,350,9
178,184,9
127,137,9
181,35,9
501,211,9
473,653,9
701,565,9
546,553,9
659,454,9
283,94,9
916,719,9
810,487,9
225,245,9
782,776,9
847,718,9
831,409,9
929,314,9
211,551,9
891,246,9
636,76,9
686,646,9
249,370,9
889,754,9
135,282,9
811,71,9
159,191,9
515,577,9
242,44,9
517,607,9
808,314,9
995,267,9
570,443,9
990,107,9
863,114,9
315,139,9
424,277,9
292,78,9
444,523,9
16,778,9
56,13,9
56,13,9
930,382,9
291,394,9
168,61,9
803,789,9
232,581,9
75,551,9
813,769,9
179,592,9
411,243,9
523,309,9
291,343,9
552,600,9
45,325,9
390,42,9
425,575,9
936,659,9
154,444,9
194,335,9
271,457,9
112,186,9
853,96,9
330,127,9
491,678,9
