684,247,6
328,295,6
148,457,6
981,88,6
179,545,6
364,607,6
422,70,6
560,473,6
930,413,6
262,32,6
18,334,6
962,224,6
282,93,6
84,163,6
1016,589,6
893,221,6
527,695,6
949,350,6
779,357,6
611,731,6
882,565,6
424,42,6
830,529,6
263,391,6
731,590,6
970,171,6
941,406,6
424,509,6
174,624,6
612,70,6
960,633,6
865,317,6
8,642,6
582,97,6
356,534,6
63,644,6
193,444,6
415,767,6
790,123,6
953,235,6
313,505,6
498,199,6
244,797,6
888,137,6
952,64,6
909,648,6
139,200,6
800,556,6
663,326,6
539,377,6
5,698,6
30,749,6
67,356,6
906,677,6
909,231,6
194,764,6
345,400,6
411,433,6
435,519,6
92,229,6
