561,323,9
136,47,9
879,271,9
235,423,9
338,115,9
150,320,9
442,49,9
247,184,9
266,726,9
384,133,9
448,126,9
268,330,9
841,625,9
728,343,9
88,277,9
724,462,9
305,374,9
37,429,9
818,219,9
21,128,9
642,205,9
855,638,9
544,201,9
984,785,9
62,324,9
851,703,9
250,250,9
146,171,9
477,275,9
232,748,9
213,367,9
342,453,9
916,39,9
536,139,9
482,144,9
152,402,9
156,485,9
414,662,9
774,563,9
801,372,9
1011,225,9
842,109,9
757,597,9
266,595,9
919,188,9
573,280,9
509,1,9
507,381,9
456,407,9
485,544,9
624,329,9
173,203,9
968,625,9
323,512,9
684,345,9
626,467,9
146,171,9
736,180,9
568,180,9
290,572,9
